Date,Open,High,Low,Close,Volume
2019-12-06,1828.58,1832.02,1808.78,1828.23,1829461
2019-12-09,1831.98,1831.98,1767.88,1773.87,2244747
2019-12-10,1773.48,1774.21,1724.62,1732.89,4520045
2019-12-11,1743.69,1763.15,1727.64,1757.9,4943024
2019-12-12,1765.82,1793.84,1708.05,1739.82,7137306
2019-12-13,1741.63,1788.46,1727.85,1783.16,5711133
2019-12-16,1804.47,1838.91,1790.96,1830.95,5574177
2019-12-17,1830.73,1867.32,1824.27,1863.83,6059673
2019-12-18,1871.62,1896.98,1853.54,1866.24,8251081
2019-12-19,1876.62,1925.43,1866.07,1919.02,6251505
2019-12-20,1911.23,1934.21,1901.11,1913.72,5548338
2019-12-23,1902.62,1930.12,1902.62,1921.3,2247329
2019-12-24,1927.58,1931.5,1903.61,1907.44,1805896
2019-12-26,1908.13,1918.97,1889.87,1895.69,1880367
2019-12-27,1900.89,1916.74,1873.35,1892.72,2720261
2019-12-30,1900.03,1915.53,1874.29,1879.54,2288830
2019-12-31,1884.54,1891.42,1857.38,1861.03,1909289
2020-01-01,1866.46,1880.15,1854.41,1866.11,1354908
2020-01-02,1876.75,1876.75,1850.27,1857.55,2380752
2020-01-03,1863.01,1913.81,1863.01,1894.57,4655761
2020-01-06,1898.31,1916.35,1883.59,1894.39,3023209
2020-01-07,1894.44,1906.62,1880.06,1899.04,2429317
2020-01-08,1898.31,1945.66,1895.77,1941.57,5197454
2020-01-09,1935.98,1938.73,1902.62,1906.36,3734173
2020-01-10,1918.11,1923.28,1900.89,1905.67,1915807
2020-01-13,1909.37,1910.32,1880.84,1885.7,2843893
2020-01-14,1889.7,1919.66,1889.7,1899.95,2948452
2020-01-15,1905.2,1920.7,1889.01,1917.17,2620681
2020-01-16,1917.21,1936.19,1906.92,1927.41,3117214
2020-01-17,1929.09,1940.11,1905.2,1910.45,3281059
2020-01-20,1889.62,1930.34,1856.3,1868.48,5817599
2020-01-21,1868.14,1882.43,1857.89,1869.08,1902980
2020-01-22,1877.65,1902.62,1871.37,1899.95,1773686
